news;source;label
Covid-19: la France comptabilise 18254nouveaux cas positifs en 24heures;francetvinfo.fr;1
Covid-19 : Emmanuel Macrontesté positif, placé à lisolement;francetvinfo.fr;1
Covid-19:Emmanuel Macron testé positif;francetvinfo.fr;1
Covid-19: la Suède a échoué, selon son roi Carl XVI Gustaf;francetvinfo.fr;1
Les lieux culturels sont-ils fermés partout en Europe, comme l’affirme le Premier ministre ;francetvinfo.fr;1
Covid-19 : plus dune vingtaine de molécules en test pour trouver un médicament;francetvinfo.fr;1
Bourgogne-Franche-Comté:transferts de patients pour soulager les hôpitaux;francetvinfo.fr;1
Covid-19 : lorganisation de la campagne de vaccination dans les Ehpad se prépare;francetvinfo.fr;1
Christian Perronne démis de ses fonctions pour des propos indignes de la fonction quil exerce;francetvinfo.fr;1
Vrai ouFake:laRussie cache-t-elle des morts duCovid-19;francetvinfo.fr;1
Covid-19 : Emmanuel Macron est loin dêtre le premier dirigeant touché par le virus;francetvinfo.fr;1
Royaume-Uni : bilan,neuf jours après le lancement de la campagne de vaccination;francetvinfo.fr;1
Covid-19 :49%des Français refuseraient lavaccination;francetvinfo.fr;1
Covid-19:les dirigeants à lépreuve du virus;francetvinfo.fr;1
Paris : un frigo solidaire pour aider les plus précaires;francetvinfo.fr;1
Auto-confinement : à Bordeaux, les élèves présents à lécole;francetvinfo.fr;1
Avec les vacances de Noël, la SNCF se prépare à une brutale reprise du trafic;francetvinfo.fr;1
Restauration : les chefs solidaires d’Annecy sont de retour;francetvinfo.fr;1
Covid-19:le domicile est le premier lieu decontamination;francetvinfo.fr;1
Covid-19:ces dirigeants testés positifs;francetvinfo.fr;1
Emmanuel Macron testé positif au Covid-19: les responsables politiques entre prudence et interrogations;francetvinfo.fr;1
Covid-19: Donald Trump, Jair Bolsonaro, Boris Johnson... Avant Emmanuel Macron, ces dirigeants politiques ont aussi été contaminés;francetvinfo.fr;1
Covid-19 : qui sont les dernières personnes croisées par Emmanuel Macron avant son testpositif;francetvinfo.fr;1
Covid-19:nouveau rapport sur la contamination;francetvinfo.fr;1
Auto-confinement : une consigne peu suivie dans les écoles;francetvinfo.fr;1
Du Canada à la France, quelles restrictions pour Noël ;francetvinfo.fr;1
Emmanuel Macron positif au Covid-19: Il faut montrer que le président sapplique les mêmes règles que tout le monde, souligne Franck Louvrier;francetvinfo.fr;1
Vrai ou fake : la stratégie de la Suède contre le coronavirus est-elle efficace ;francetvinfo.fr;1
Covid-19: Emmanuel Macron diagnostiqué positif, annonce lElysée;francetvinfo.fr;1
Emmanuel Macron positif au Covid-19 : Cest un contaminateur potentiel;francetvinfo.fr;1
Coronavirus : la stratégie de la Suède n’a pas prouvé son efficacité;francetvinfo.fr;1
Coronavirus : les vaccinations débuteront le 27décembre dans l’Union européenne;francetvinfo.fr;1
Covid-19 : la campagne de vaccination commencera à partir du 27 décembre, annonce la présidente de la Commission européenne;francetvinfo.fr;1
Coronavirus : les chocolatiers entre inquiétude et espoir à lapproche de Noël;francetvinfo.fr;1
Coronavirus : les enseignants s’insurgent contre la dispense de deux jours accordée aux élèves;francetvinfo.fr;1
Coronavirus : les pharmacies et laboratoires se préparent à dépister massivement;francetvinfo.fr;1
Vaccin contre le coronavirus : On avance prudemment, mais il n’y a pas de raisons d’attendre, estime Brigitte Autran;francetvinfo.fr;1
Emmanuel Macron positif au Covid-19 : Ça nempêche pas le fonctionnement de lEtat, selon Dominique Bussereau, lancien ministre des Transports;francetvinfo.fr;1
Malgré la crise, les programmateurs de festivals préparent plus que jamais lété prochain;francetvinfo.fr;1
Coronavirus : la crise engendre du surendettement via les crédits à la consommation;francetvinfo.fr;1
Covid-19: que se passera-t-il si Emmanuel Macron ne peut plus exercer ses fonctions;francetvinfo.fr;1
Les Antilles apprécient le retour des touristes, mais craignent le coronavirus;francetvinfo.fr;1
Coronavirus : la vaccination débutera en France avant le 31décembre;francetvinfo.fr;1
Covid-19 : la Suède et sa stratégie atypique sont mises en grande difficulté face à la deuxième vague;francetvinfo.fr;1
Référé-liberté pour la réouverture des lieux de culture : ils seront quoiquil arrive soumis au couvre-feu, avertit Roselyne Bachelot;francetvinfo.fr;1
Covid-19: Twitter veut faire supprimer les messages trompeurs sur les vaccins;francetvinfo.fr;1
Le brief éco. La crise n’atteint pas le mécénat… pour l’instant;francetvinfo.fr;1
Nous, tout ce quon veut répandre, cest de lamour, cest pas le virus : ce Français va-t-il pouvoir rejoindre son amie américaine... au Costa Rica, via lAllemagne ;francetvinfo.fr;1
Covid-19: sept raisons de penser que 2021 risque de débuter avec une troisième vague;francetvinfo.fr;1
Covid-19 : 1,16 million de doses de vaccin livrées à la France avant la fin de lannée, annonce Jean Castex;francetvinfo.fr;1
Covid-19 : une députée UDI propose un passeport vert pour les personnes vaccinées;francetvinfo.fr;1
Covid-19: plus de 17000 nouveaux cas recensés en 24 heures en France;francetvinfo.fr;1
Vaccin contre le Covid-19 : les Ehpad prévoient un processus daccompagnement pour obtenir le consentement des résidents et des familles;francetvinfo.fr;1
Covid-19 : le plan de vaccination présenté par Jean Castex est cohérent, estime le syndicat MG France;francetvinfo.fr;1
Coronavirus : les nouveaux chiffres sont-ils alarmants ;francetvinfo.fr;1
Auvergne-Rhône-Alpes :début de la campagne de dépistage;francetvinfo.fr;1
Vaccin contre le coronavirus : des Français vaccinés avant la fin de lannée;francetvinfo.fr;1
Argentine : le coronavirus recule mais la crise sintensifie;francetvinfo.fr;1
Vaccin contre le coronavirus : lAllemagne souhaite une accélération du calendrier;francetvinfo.fr;1
Coronavirus : une mutation du virus qui interroge;francetvinfo.fr;1
Coronavirus : le calendrier de la vaccination dévoilé;francetvinfo.fr;1
Vaccins : ce quil faut retenir de la stratégie anti-Covid présentée par Jean Castex et Olivier Véran devant lAssemblée nationale;francetvinfo.fr;1
Couvre-feu : tolérance zéro lors des contrôles;francetvinfo.fr;1
Je voulais être sûre d’être négative : grâce à un bus itinérant, les habitants de villages isolés dans le Gers sont testés;francetvinfo.fr;1
En Alsace, des infirmières scolaires formées à pratiquer des tests antigéniques dans les établissements;francetvinfo.fr;1
Commission d’enquête Covid-19 : Olivier Véran vole au secours de Jérôme Salomon et se défend de toute contradiction;francetvinfo.fr;1
Allemagne :reconfinementpour trois semaines;francetvinfo.fr;1
Hôtellerie : convertir les chambres en bureaux;francetvinfo.fr;1
Allemagne : des fêtes de fin dannée confinées;francetvinfo.fr;1
Crise sanitaire : succès des jouets médicaux à l’approche de Noël;francetvinfo.fr;1
Vaccin contre le coronavirus :les effets visibles au mois de mai;francetvinfo.fr;1
Covid-19 : comment les Ehpad se préparent à la campagne de vaccination;francetvinfo.fr;1
Covid-19 : cinq questions sur les traitements à base d’anticorps monoclonaux;francetvinfo.fr;1
Ostéopathes : des étudiants au service des soignants;francetvinfo.fr;1
Covid-19 : la mission internationale qui enquête sur lorigine de la pandémie se rendra en Chine en janvier, confirme lOMS;francetvinfo.fr;1
Dans le Limousin, la réalité virtuelle pour former à la prise en charge des cas positifs en Ehpad;francetvinfo.fr;1
En Vendée, un professeur donne un cours dans la rue pour dénoncer l’isolement des étudiants;francetvinfo.fr;1
Covid-19: lOMS préconise le port du masque pour les fêtes et avertit dun risque élevé de nouveau rebond de lépidémie début 2021;francetvinfo.fr;1
Covid-19 : taux d’incidence record, surmortalité… Comment les Ehpad sont frappés par la seconde vague de lépidémie;francetvinfo.fr;1
Crédits à la consommation : UFC-Que choisir dénonce des publicités pousse-au-crime et des établissements irresponsables;francetvinfo.fr;1
Coronavirus:lUnion européenne prête à vacciner;francetvinfo.fr;1
Covid-19:première nuit souscouvre-feu;francetvinfo.fr;1
Covid-19:lEurope prépare sa campagne devaccination;francetvinfo.fr;1
Covid-19 : la difficile enquête des scientifiques pour retrouver lorigine du virus;francetvinfo.fr;1
Le rendez-vous du Particulier. Surendettement : vous pouvez déposer un dossier à la Banque de France;francetvinfo.fr;1
Les idées claires. La crise sanitaire profite-t-elle aux plus riches ;francetvinfo.fr;1
J’aimerais manger deux fois par jour : quand le Covid-19 fait grimper la faim en RDC;francetvinfo.fr;1
Eurozapping:les Pays-Bas et lAllemagne se confinent face au rebond du coronavirus;francetvinfo.fr;1
Coronavirus : une vaccination plus tôt que prévue en Europe ;francetvinfo.fr;1
Confinement : place au couvre-feu, les commerces inquiets;francetvinfo.fr;1
Deuxième confinement: plus de trois millions de contrôles effectués et près de 300000PV dressés;francetvinfo.fr;1
Covid-19 : tous les pays de lUE commenceront la vaccination le même jour, annonce la présidente de la Commission européenne;francetvinfo.fr;1
Covid-19: un Ecossais condamné à de la prison ferme après un périple en jet-ski pour rejoindre sa compagne, malgré les restrictions;francetvinfo.fr;1
À Cergy, les partiels universitaires en présentiel malgré le Covid-19 et linquiétude de certains étudiants;francetvinfo.fr;1
Les soignants intérimaires n’ont pas touché la prime promise à tous les soignants;francetvinfo.fr;1
Désintox. Covid-19 : non, les vaccins ne modifieront pas notre ADN;francetvinfo.fr;1
Covid, confinement, bamboche... Les mots qui ont fait 2020;francetvinfo.fr;1
Confinement : un impact psychiatrique important;francetvinfo.fr;1
Couvre-feu : première nuit de contrôles de police à Paris;francetvinfo.fr;1
Allemagne : le confinement partiel débute;francetvinfo.fr;1
Campagne de vaccination contre le Covid-19 : Attendre serait irresponsable, selon le président du conseil dorientation de la stratégie vaccinale;francetvinfo.fr;1
En Espagne, un avocat spécialisé propose des divorces express grâce à la crise du Covid-19;francetvinfo.fr;1
Les ICU Liberty Singers, la chorale de soignants qui ambitionne d’être N°1 des charts en Angleterre pour Noël;francetvinfo.fr;1
Pas daustérité, la santé avant tout et le soutien à l’économie, prône Pierre Moscovici;francetvinfo.fr;1
Covid-19: les Etats-Unis autorisent le premier test à domicile et sans ordonnance;francetvinfo.fr;1
Etats-Unis: Joe Biden prêt à se faire vacciner en public contre le Covid-19;francetvinfo.fr;1
Autoconfinement avant les fêtes : Je demande au Conseil scientifique de la fermer, semporte Renaud Muselier;francetvinfo.fr;1
Covid-19: le président du Conseil scientifique appelle les Français à rester extrêmement prudents encore trois à six mois;francetvinfo.fr;1
Covid-19 : le Danemark étend ses restrictions à tout le pays;francetvinfo.fr;1
Île-de-France : des cambriolages en série dans les pharmacies;francetvinfo.fr;1
Couvre-feu : le casse-tête des commerçants;francetvinfo.fr;1
Coronavirus : tour de vis en Europe;francetvinfo.fr;1
Déconfinement : les voyageurs sont de retour dans les trains;francetvinfo.fr;1
Coronavirus : quelles précautions pour les fêtes ;francetvinfo.fr;1
Prime de Noël : une aide bienvenue en ces temps de crise;francetvinfo.fr;1
Livraison à domicile : des nuisances sonores qui exaspèrent les riverains;francetvinfo.fr;1
Coronavirus : une mutation inquiétante ;francetvinfo.fr;1
Coronavirus : le gouvernement encourage la population à s’auto-confiner avant Noël;francetvinfo.fr;1
Entreprises : le vaccin contre le coronavirus stimule les PME;francetvinfo.fr;1
Confinement : le monde de la culture dans la rue;francetvinfo.fr;1
Vaccin contre le coronavirus : l’Europe accélère son calendrier;francetvinfo.fr;1
Coronavirus : où en est le Royaume-Uni, après une semaine de campagne de vaccination ;francetvinfo.fr;1
Déconfinement: Le gouvernement a choisi de faire appel à la responsabilité individuelle, salue un ancien directeur de la Santé;francetvinfo.fr;1
Covid-19 : la France comptabilise quelque 11500 nouveaux cas en 24heures;francetvinfo.fr;1
Déconfinement : première soirée sous couvre-feu;francetvinfo.fr;1
On ne supprime aucune agence affirme Olivier Klein, le directeur général de la BRED-Banque Populaire;francetvinfo.fr;1
Covid-19 : les vols et menaces visant les pharmacies ont presque doublé cette année;francetvinfo.fr;1
Covid-19 : les mesures sanitaires alourdies aux Pays-Bas et dans plusieurs autres pays européens;francetvinfo.fr;1
Covid-19 : cinq questions sur les tests dans les eaux usées pour évaluer lévolution de lépidémie;francetvinfo.fr;1
Grippe, gastro-entérite... Les maladies hivernales en net recul cette année;francetvinfo.fr;1
Coronavirus : l’Europe resserre la vis;francetvinfo.fr;1
Crise sanitaire : les professionnels de la culture manifestent pour dénoncer la mort du secteur;francetvinfo.fr;1
Covid-19 : la vaccination devra se faire sous la supervision dun médecin dans un premier temps, préconise la Haute Autorité de santé;francetvinfo.fr;1
Coronavirus : les enfants dispensés d’école jeudi 17 et vendredi 18 décembre;francetvinfo.fr;1
Pays-Bas : cinq semaines de confinement;francetvinfo.fr;1
Crise sanitaire : la colère et l’incompréhension du monde de la culture;francetvinfo.fr;1
Coronavirus : à Toulon, des patients bénéficient dun traitementdoxygénothérapie;francetvinfo.fr;1
Crise sanitaire : le monde de la culture à l’arrêt;francetvinfo.fr;1
Coronavirus : l’Allemagne, en crise, souhaite accélérer l’autorisation du vaccin;francetvinfo.fr;1
Maintenir les lieux culturels fermés, cest une attaque en règle de la France des Lumières, dénonce Jeanne Balibar;francetvinfo.fr;1
Déconfinement : un couvre-feu pour limiter lesrisques du regroupement;francetvinfo.fr;1
Covid-19 : le vaccin de Moderna ne présente pas de problème de sécurité, selon lagence américaine du médicament;francetvinfo.fr;1
Autoconfinement et écoles : Les décisions prises aujourdhui le sont sur les erreurs du passé, déplore un médecin généraliste;francetvinfo.fr;1
Ce nest pas à la carte : lannonce (tardive) de lécole facultative jeudi et vendredi fait bondir parents et enseignants;francetvinfo.fr;1
Covid-19 : à contre-courant de la France, les gouvernements européens durcissent le ton;francetvinfo.fr;1
Covid-19 : lAgence européenne des médicaments se réunit le 21décembre sur le vaccin Pfizer-BioNTech;francetvinfo.fr;1
Autoconfinement et écoles: Cest une fausse bonne mesure, lécole est une priorité, pas une option, pour la présidente de la PEEP du Val-de-Marne;francetvinfo.fr;1
Je nétais pas sûr dêtre vivant: onze Français racontent comment le Covid-19 a fait basculer leur existence;francetvinfo.fr;1
Manifestations du monde culturel: Le 7janvier c’est une clause de revoyure, on doit être associés aux décisions, lance la CGT Spectacle;francetvinfo.fr;1
Auto-confinement avant les fêtes : Il faut éviter une reprise de l’épidémie à la sortie des fêtes, alerte le virologue Bruno Lina;francetvinfo.fr;1
On va mourir et même pas sur scène : partout en France, la culture manifeste contre le prolongement du confinement;francetvinfo.fr;1
Coronavirus : déconfinés, les Français prennent la route;francetvinfo.fr;1
Fermeture des écoles jeudi et vendredi : Pour linstant nous navons aucune instruction officielle, indique le SNPDEN;francetvinfo.fr;1
Coronavirus : fin du confinement et début du couvre-feu;francetvinfo.fr;1
Coronavirus : le gouvernement prône l’auto-confinementavant les fêtes;francetvinfo.fr;1
Vaccin contre le Covid-19: lAllemagne souhaite que lEurope autorise un vaccin avant Noël;francetvinfo.fr;1
Plan de relance : une trajectoire encore trop carbonée;francetvinfo.fr;1
Coronavirus : Londres et une partie de lAngleterre en alerte rouge;francetvinfo.fr;1
La (très timide) reprise du Parlement européen à Strasbourg;francetvinfo.fr;1
Coronavirus : la Chine pointe du doigt les produits surgelés importés de létranger;francetvinfo.fr;1
Coronavirus : pourquoi le vaccin se fait-il attendre en Europe ;francetvinfo.fr;1
Coronavirus : coup denvoi de la campagne de vaccination aux États-Unis;francetvinfo.fr;1
Déconfinement : le couvre-feu fait son retour à partir de mardi 15 décembre;francetvinfo.fr;1
Coronavirus : démarrage timide pour la campagne de dépistage massif;francetvinfo.fr;1
Coronavirus : la réunion des personnes âgées avec leur famille facilitée pour les fêtes;francetvinfo.fr;1
Vosges : un restaurant a eu le droit de servir à table le midi;francetvinfo.fr;1
Coronavirus : enfants et adultes invités à se confiner avant les fêtes;francetvinfo.fr;1
Le Père Noël est immunisé contre le Covid-19 et pourra apporter les cadeaux, affirme lOMS;francetvinfo.fr;1
Assouplissement du protocole pour les fêtes dans les Ehpad : Sur le terrain, les choses sont sans doute plus compliquées, estime Marie de Hennezel;francetvinfo.fr;1
Covid-19 : les enfants pourront ne pas aller à lécole jeudi et vendredi pour limiter les risques de contamination avant Noël;francetvinfo.fr;1
Déconfinement : ce que lon pourra faire (ou pas) à partir daujourdhui;francetvinfo.fr;1
Déconfinement : vent de liberté ! (ou pas);francetvinfo.fr;1
Japon : une machine à Ultra-Violet pour stériliser les livres;francetvinfo.fr;1
Livres politiques : la bonne fortune de Gallimard;francetvinfo.fr;1
Covid-19 : la France comptabilise 3063 nouveaux cas en 24 heures;francetvinfo.fr;1
Bruno Retailleau (LR) : Le problème français, c’est qu’on a une dépense publique inefficace;francetvinfo.fr;1
Covid-19 : une variante du virus se propage à vitesse grand V en Angleterre;francetvinfo.fr;1
Covid-19: le Premier ministre des Pays-Bas annonce un confinement de cinq semaines;francetvinfo.fr;1
Covid-19 : six questions sur les nouvelles attestations à présenter pendant le couvre-feu;francetvinfo.fr;1
Etats-Unis: lengagement du docteurJoseph Varon;francetvinfo.fr;1
Covid-19: le Conseil scientifique préconise lautoconfinement et la réalisation de tests avant les soirées de réveillon;francetvinfo.fr;1
Tout le monde nen sort pas indemne : des Français témoignent de leurs vies ébranlées par lépidémie de Covid-19;francetvinfo.fr;1
Vaccin contre le Covid-19: les transporteurs français prêts à acheminer les 200millions de doses;francetvinfo.fr;1
Covid-19 : plus dune vingtaine de manifestations pour la réouverture de tous les lieux de spectacle prévues ce mardi;francetvinfo.fr;1
Coronavirus : début dune campagne de dépistage massif;francetvinfo.fr;1
Déconfinement : le point sur le couvre-feu appliqué dès le 15 décembre;francetvinfo.fr;1
Coronavirus : assouplissement des règles dans les Ehpad;francetvinfo.fr;1
Confinement : quand les touristes désertent Paris;francetvinfo.fr;1
Coronavirus : le dépistage massif, une stratégie efficace ;francetvinfo.fr;1
Crise sanitaire : les hôteliers tentent de résister;francetvinfo.fr;1
Confinement : les travailleurs saisonniers se reconvertissent;francetvinfo.fr;1
Covid-19 : plusieurs syndicats vont déposer un recours en justice contre la fermeture des lieux culturels;francetvinfo.fr;1
Déconfinement : ce qui va changer mardi 15 décembre;francetvinfo.fr;1
Confinement : des salles de sport ouvertes sur ordonnance;francetvinfo.fr;1
À Lyon, l’Église dans une situation financière délicate après les confinements;francetvinfo.fr;1
Comment les Ehpad se préparent à un assouplissement des règles pour Noël;francetvinfo.fr;1
Budget 2021 : le quoi quil en coûte se poursuit;francetvinfo.fr;1
Soutien à la culture, réouverture des bars et restaurants, impact économique du Brexit... Le 8h30 franceinfo de Bruno Le Maire;francetvinfo.fr;1
James G. Brown, le prof d’université en larmes devant lhommage en visio de ses élèves qui a ému les réseaux;francetvinfo.fr;1
Les fonctionnaires veulent davantage de télétravail, et les moyens dy arriver;francetvinfo.fr;1
Covid-19 : des campagnes de dépistage massif en Autriche, en Angleterre et en Slovaquie avant les fêtes de fin dannée;francetvinfo.fr;1
Coronavirus : la détresse des hôteliers et des restaurateurs;francetvinfo.fr;1
Coronavirus : campagne de dépistage massif au Havre;francetvinfo.fr;1
Coronavirus : campagne de dépistage massif dans quatre villes;francetvinfo.fr;1
Covid-19 : le monde de la culture manifeste à Paris et partout en France ce mardi;francetvinfo.fr;1
Coronavirus : en Allemagne, l’évolution de l’épidémie inquiète;francetvinfo.fr;1
Covid-19 : la première personne vaccinée aux Etats-Unis est une infirmière new-yorkaise;francetvinfo.fr;1
Plan de relance : lEtat annonce la rénovation thermique de plus de 4000bâtiments publics;francetvinfo.fr;1
Covid-19 : Bruno Le Maire fait craindre le pire aux restaurateurs, réagit le Groupement des Indépendants de lHôtellerie et de la Restauration;francetvinfo.fr;1
Covid-19 : vous avez décidé de ne pas fêter Noël cette année  Racontez-nous pourquoi;francetvinfo.fr;1
Restauration : les chefs s’adaptent durant le confinement;francetvinfo.fr;1
Coronavirus : l’Allemagne dit stop au vin chaud dans les rues;francetvinfo.fr;1
Belgique : à Liège, des bénévoles prêtent main forte à lhôpital;francetvinfo.fr;1
Coronavirus : aux Etats-Unis, la campagne de vaccination démarre;francetvinfo.fr;1
Coronavirus : lesEhpadassouplissent les règlesdurant les fêtes;francetvinfo.fr;1
Covid-19 : on vous explique comment les vaccins vont être scrutés après leur mise sur le marché en France;francetvinfo.fr;1
Cest dur de se mettre dans létat desprit d’aller faire de la compétition : les stars du ski français apportent leur soutien aux stations fermées;francetvinfo.fr;1
Covid-19 : trois choses à savoir sur Warp Speed, lopération de vaccination massive qui débute aux Etats-Unis;francetvinfo.fr;1
Coronavirus : nouvelles règles en France à compter du mardi 15 décembre;francetvinfo.fr;1
Coronavirus : ce qui change à partir du mardi 15 décembre;francetvinfo.fr;1
On na plus de relations avec le gouvernement : la colère dun gérant de cinéma;francetvinfo.fr;1
L’Allemagne se reconfine: Tout le pays est en train de couler et nous, on va toucher le fond;francetvinfo.fr;1
Covid-19: Bruno LeMaire promet daccorder à la culture tout ce dont elle a besoin pour passer ce moment difficile;francetvinfo.fr;1
Covid-19 : pas de certitude pour la réouverture des bars et restaurants le 20janvier, prévient Bruno LeMaire;francetvinfo.fr;1
La Banque de France prévoit une récession de −9% sur lannée 2020, du jamais vu depuis la dernière guerre;francetvinfo.fr;1
Covid-19: Le Havre lance la première grande expérimentation française de dépistage de masse;francetvinfo.fr;1
Coronavirus : début de la campagne de vaccination aux États-Unis;francetvinfo.fr;1
Coronavirus : lAllemagne serre la vis;francetvinfo.fr;1
Coronavirus : dépistage massif à Charleville-Mézières;francetvinfo.fr;1
Covid-19: léconomie française se redressera moins vite que prévu, selon la Banque de France;francetvinfo.fr;1
Dépistage massif au Covid-19: le syndicat des biologistes pense pouvoir traiter entre deux et trois millions de personnes;francetvinfo.fr;1
Covid-19 : Allemagne, Italie, Espagne… Comment nos voisins vont-ils passer les fêtes de fin dannée ;francetvinfo.fr;1
États-Unis : lépidémie de coronavirus est léquivalent dun 11-Septembre quotidien, explique Gallagher Fenwick;francetvinfo.fr;1
Ehpad : des règles assouplies pour les fêtes;francetvinfo.fr;1
Ehpad : les résidents pourront aller chez leurs proches pour Noël;francetvinfo.fr;1
Soirées clandestines : une surveillance renforcée à lapproche de la Saint-Sylvestre;francetvinfo.fr;1
Débordés, les commerçants des relais colis refusent des commandes avant Noël;francetvinfo.fr;1
Coronavirus : lancement des campagnes de dépistage massif;francetvinfo.fr;1
Corse :les testsCovidbientôt obligatoires pour se rendre sur l’île;francetvinfo.fr;1
Solidarité :des boîtes surprises offertes aux sans-abris pour Noël;francetvinfo.fr;1
Confinement : les soirées clandestines se multiplient;francetvinfo.fr;1
Coronavirus : le point sur la situation chez nos voisins européens;francetvinfo.fr;1
Coronavirus : des tests massifs à Charleville-Mézières pour réduire une dynamique de propagation très inquiétante;francetvinfo.fr;1
Coronavirus : les campagnes de tests massifs sont-elles vraiment efficaces ;francetvinfo.fr;1
Climat :Les engagementsne font pas les décisions concrètes;francetvinfo.fr;1
Il tue 99% des virus et des bactéries : un super-masque anti-Covid fabriqué en Israël;francetvinfo.fr;1
Le gouvernement va aider La Poste à hauteur de 66 millions deuros en 2021;francetvinfo.fr;1
Dépistage massif du Covid-19 à Charleville-Mézières:Le risque était très grand de voir lépidémie exploser au mois de janvier;francetvinfo.fr;1
Covid-19 : sept questions sur les campagnes massives de dépistage qui commencent ce lundi au Havre et à Charleville-Mézières;francetvinfo.fr;1
Commerces : les magasins sorganisent pour gérer la foule;francetvinfo.fr;1
Marseille :une fête clandestine réunit plusieurs centaines depersonnes;francetvinfo.fr;1
Allemagne : les commerces non-essentiels et les écoles devront fermer;francetvinfo.fr;1
Entreprises :la détresse psychologique des patrons;francetvinfo.fr;1
Allemagne : un nouveau confinement mis en place;francetvinfo.fr;1
Tests massifs à Charleville-Mézières : Dans les Ardennes, lobjectif, cest de tester 15 à 20% dans la population, explique le délégué territorial de lARS;francetvinfo.fr;1
Coronavirus : les dépistages massifs font débat;francetvinfo.fr;1
Confinement : ce qui va changer mardi 15 décembre;francetvinfo.fr;1
Coronavirus : où en est lépidémie dans le monde ;francetvinfo.fr;1
Covid-19 : des étudiants plus anxieux, qui stoppent leurs études, et une prise de poids anormale affirme un rapport parlementaire;francetvinfo.fr;1
Coronavirus : des tests massifs vont être réalisés au Havre et à Charleville-Mézières;francetvinfo.fr;1
Dans les stations, les domaines skiables rouvrent pour les jeunes licenciés;francetvinfo.fr;1
Richard Ferrand rend hommage aux mesures anti-Covid du gouvernement;francetvinfo.fr;1
Le président algérien fait sa première apparition depuis près de deux mois;francetvinfo.fr;1
Jai ma partie complotiste et ma partie factuelle : ils racontent comment la pandémie de Covid-19 a fait vaciller leurs convictions;francetvinfo.fr;1
Question de société. Jean Viard : La vraie question, cest comment le monde de la culture traditionnelle va se marier demain avec la culture numérique;francetvinfo.fr;1
La gouvernance du soin en France, ça ne va pas. Eh bien, on le dit, affirme le fondateur du collectif Santé en danger;francetvinfo.fr;1
Covid-19 : Ce vaccin ne me rassure pas, confie Jean-Luc Mélenchon;francetvinfo.fr;1
Marseille : une enquête ouverte après une fête clandestine qui a réuni 500 personnes dans une salle louée;francetvinfo.fr;1
Stations de ski : Chamonix ouvre partiellement ses pistes pour les jeunes compétiteurs;francetvinfo.fr;1
Montagne : le ski de fond peut-il sauver la saison ;francetvinfo.fr;1
Tests obligatoires en Corse : le président du Conseil exécutif, Gilles Simeoni, appelle à lesprit de responsabilité de tous ceux qui vont voyager;francetvinfo.fr;1
Coronavirus : la situation inquiète en Europe, l’Allemagne durcit ses mesures;francetvinfo.fr;1
Portraits de chefs. Julia Sedefdjian, rebondir après la crise;francetvinfo.fr;1
Coronavirus : une nouvelle stratégie pour tester la population;francetvinfo.fr;1
Le journal des Outre-mers. Vives tensions en Nouvelle-Calédonie autour de la vente dune usine de nickel à un consortium;francetvinfo.fr;1
Covid-19 : pourquoi le nombre de contaminations ne baisse plus en France;francetvinfo.fr;1
BD, bande dessinée. Au temps du Covid;francetvinfo.fr;1
Chroniques du ciel. Ryanair et le 737 MAX : la compagnie profite de la crise et des déboires de Boeing;francetvinfo.fr;1
Covid-19 : à Hawaii, les touristes trackés avec un bracelet connecté durant leur quarantaine;francetvinfo.fr;1
Covid-19 : Il faut que les élus montrent lexemple et se fassent vacciner, lance le député LREM Patrick Vignal;francetvinfo.fr;1
Covid-19 : lAllemagne fermera ses commerces non-essentiels et écoles à partir de mercredi;francetvinfo.fr;1
Corse : le taux dincidence très bas et la présence autour de la table de personnes fragiles justifient lobligation de présenter un test Covid négatif, estime lARS;francetvinfo.fr;1
Français du monde. LIrlande sort la tête de leau;francetvinfo.fr;1
Coronavirus : les États-Unis prêts à lancer une campagne de vaccination de grande ampleur;francetvinfo.fr;1
Covid-19 : une entreprise du Nord prête à produire la glace carbonique pour le transport des vaccins;francetvinfo.fr;1
Covid-19: l’assouplissement des règles dans les Ehpad est le bienvenu, estime lassociation des directeurs au service des personnes âgées;francetvinfo.fr;1
Tests PCR obligatoires pour aller en Corse : Si on ne le fait pas, on sexpose à une sanction de 135 euros, prévient la préfecture;francetvinfo.fr;1
Cest mon affaire. Quels sont mes droits si jannule une réservation ;francetvinfo.fr;1
Coronavirus :les Français encore sceptiques face au vaccin;francetvinfo.fr;1
Coronavirus : le dépistage sera obligatoire pour aller en Corse;francetvinfo.fr;1
Noël :lesfêtes vont-elles sauver les commerçants ;francetvinfo.fr;1
Corse : les voyageurs devront désormais présenter un test Covid négatif;francetvinfo.fr;1
Musées : la déception du monde de la culture;francetvinfo.fr;1
États-Unis : la campagne de vaccination anti-Covid débutera lundi 14 décembre;francetvinfo.fr;1
Allemagne :plusieursLänderpourraient annoncer de nouvelles mesures derestriction;francetvinfo.fr;1
Inde : les singes ont envahi New Delhi pendant le confinement;francetvinfo.fr;1
Royaume-Uni :les chiffres de lépidémie de coronavirus ne faiblissentpas;francetvinfo.fr;1
À Toulouse, une cellule psychologique pour les personnes en détresse à cause du confinement;francetvinfo.fr;1
Confinement : rire malgré la pandémie;francetvinfo.fr;1
Covid-19 : près de 14 000 nouvelles contaminations en 24 heures en France;francetvinfo.fr;1
Noël :la magie des fêtesperdure;francetvinfo.fr;1
